Institution,Location,Entry,Code,Status,Record,hash
Oxbridge,FL/US,Di Leo & Vining,Oxbridge DV,,,4282550884b3c121ba35e3a2cf4b191937d5a31a3a0fa90cf2341fcd3c132a17
Palm Harbor,FL/US,Gupta & Popuri,Palm Harbor GP,,,d9e2c00740187adec51656f456081da2fe0d76725a10c3643fe995fdaf2563fa
Palm Harbor,FL/US,Lawrence & Mrkva,Palm Harbor ML,,,f8354bb1a1cd9d102b86caf47893adf81498ef01af963c521c5d214d8b14d56b
Pine View,FL/US,Kakkad & Liu,Pine View KL,,,2c7c6e3ab91674c19f8bd497293bd69a3f8f591f74849e0129c1a189d9984d66
Richard Montgomery,MD/US,Chung & Yu,Richard Montgomery CY,,,c95ec46e272087601e48eb9c0009a7de7af5834ad0d1741e3ce70650e10e135a
Richard Montgomery,MD/US,Wei & Yuan,Richard Montgomery WY,,,e47819746f31c2db26b3488b1df75fc29af5479c4bee8013b2aaa41fcfc29427
Robinson,FL/US,Borunda & Musolino,Robinson MB,,,c70cb707f08c162d36d6d05e0debc3db6ebaa97978c91cfa92472278474b0886
Robinson,FL/US,Mulay & Walker,Robinson MW,,,9d0ce1d13367d12ea0732160e6931a14e005491ee98f8d44dfbd88e8beb51886
Stoneman Douglas,FL/US,Kalam & Ventura,Stoneman Douglas VK,,,466b25c8971ef5577882077b7d8c9b7792427fafc82251b8e9db33e9cb320520
Thomas Jefferson HSST,VA/US,Chu & Cui,Thomas Jefferson HSST CC,,,c2e3a1d368ca0db5942ba1bcb1549afa975f6ab38f653807b466fa010ada1e24
Thomas Jefferson HSST,VA/US,Davison & Kao,Thomas Jefferson HSST DK,,,5dac96c072d654edc56b367da956ada7047d571374172ea3ee79b6f7fcc530a5
Thomas Jefferson HSST,VA/US,Hallisey & Lam,Thomas Jefferson HSST HL,,,62341eebc96d0fbab69e75fca6eb46b05ecb48ba04611919274d7357f6bc89b2
Thomas Jefferson HSST,VA/US,Tian & Wang,Thomas Jefferson HSST WT,,,eea491cd010a523b88c0cfb505e91dfa08c41343ef1cf7c1b78b0c828b8a602f
Walton HS Independent,GA/US,MacColl & Naor,Walton HS Independent MN,,,91a2c3d4c9dd6fd10cca2caf65ef372800afbdc436a25ed9fd6fbac16bace0d2
Western,FL/US,Nortman & Stewart,Western SN,,,1427349c52f20dc74a35e582eab968231204826bdb7caba379ed4492e8acae92
Western,FL/US,Savin & Wagner,Western SW,,,2e6aeefe307f632f8d7d6901a268c50e939cc2c08f6a6b248c39ad4bab3e42c6
