Institution,Location,Entry,Code,Record,hash
Emory,GA/US,Lobo & Yang,Emory LY,,847f24a888a76f17f73711d8afb95a4dae962578f90b12abf367331769553709
Emory,GA/US,Rupp & Young,Emory RY,,f6bae466b8e97b5fea19efc5c95e232ee95ddaf640b37e2e974820fd906069bd
Emory,GA/US,Aggarwal & Hu,Emory/Columbia AH,,d4ed55f73ee332b309ff5c8af060fe281157248a2e6ef332c84c840c54f9701a
George Mason,VA/US,Davis & Esteves,George Mason DE,,9a6a9e2210d0019f9e78a6f102cdca6735cb9329fa8e41e7a2b478f779adbf7c
George Mason,VA/US,Wright & Witkov,George Mason WW,,01b4a037e94c64e63f46c63bf6d1e23ef6e4702d89288735b0ad86fc6c28383c
Georgetown,DC/US,Aggarwal & Cowan,Georgetown AC,,40cbdfd14b415f339dbd7ffeab2619658679c882f09bd7427c560aa5e0bcbc5d
Georgetown,DC/US,Lastelick & Nanji,Georgetown LN,,de22fee965f9ca3f7c089124687ffce776fd5e89441afee151550c16f72b7ef7
Georgia,GA/US,Chapman & Kaidar-Heafetz,Georgia CK,,455181582e03abba98a79a716c340fbe58eac21db17ce64894a9a86049f5442b
Georgia,GA/US,Cannon & Pack,Georgia CP,,a859963999d97266a763f3801281bc5cd3cc18941449ed0330ca369fc6ea13d8
Gonzaga,WA/US,Wellman & Weinhardt,Gonzaga WW,,28a026876650a872f444a280c44e917fd30ea2d0da43c14ee5d79b4c4b318f3e
Harvard,MA/US,Aoki & Bodet,Harvard AB,,713d109d4f145c8231a2603e99eaf83c065e6b6b788dbb79efdf44e7e7df57b6
Harvard,MA/US,Chen & Saneyoshi,Harvard CS,,28c785e9f1cea6e85e10c415e4e6de67b75d5ac5c29872769895e4bebfac8681
Harvard,MA/US,Deshpande & Sridharan,Harvard DS,,8c4664c3e85a0cc4bb1c69cde884bb15c41d1aca2312797acc7872f0bc6138ec
Harvard,MA/US,Facey & Kundu,Harvard FK,,635f1479b3bb202d8f5d9abe6509d9a76b7e64304addc20f00e6834d24eb32dc
Harvard,MA/US,Jin & Synn,Harvard JS,,3559310b1c640e7fb354f599a0116d5695ae4e2bc6fe223f816a0b1d6bbf3358
Iowa,IA/US,Anderson McElligott & Parfenoff,Iowa AP,,658fd040cb0a4380aa7954e4323f67acc9b33bc0438d6e1fe6476c0515b9a71f
Iowa,IA/US,Bilicki & Sanderson,Iowa BS,,f01eb3c04b658d70cd262966b81c680c614329f68384cffbd1d23741a61611ee
Iowa,IA/US,Eltyeb & Weimar,Iowa EW,,8f0a5eedb91fc91f604ca7bb87cd9025bf5cd2a165a09be5086dd1dfd821e541
Kansas,KS/US,Ain & Ulven,Kansas AU,,5192f58d4a4815870e6588e8f7611d386bd6347ade4b69e974bcc6f6da9d90b5
Kansas,KS/US,Blaser & Chidambaranathan,Kansas BC,,f89b4b2b4faf3bb8bade077055c7f298975ebd14ffb444d150f98d4250ad9f74
Kansas,KS/US,Brown & Walawender,Kansas BW,,0d084d016924a8a9526c83354fab982bbfd4910acef0eae93a3b086d1aa59960
Kansas,KS/US,Harker & Levin,Kansas HL,,6f3fbba44c1bbcfa2c2102c66adcbe1ebe6b5f962e7467382137b7c0ee464167
Kansas,KS/US,Hato & Persinger,Kansas HP,,935d516c4c761e7423e0d592d9f767a74689a8df1303ba5f31bf6a7c8cd40390
Kansas,KS/US,June & Boyle,Kansas JB,,93e278c1462d45fce8446271f4c3c2d44bf9604b176c6894cf7dc32e241334c4
Kansas,KS/US,Larson & Schultz,Kansas LS,,f90fa31e0071d2c837f913fd72be7bbcf78ac4f9cb60827add21e8d61bba7b6a
Kansas,KS/US,Marshall & Suleman,Kansas MS,,6207fb51c3d25d6703f36cf1b009a1740330ead6d42443ff08712b44c6694123
Kansas,KS/US,Owings & Willingham,Kansas OW,,0b8b78583e7e350747698c0fcd12c997ec45d6384721a0957250486ab5d4a0f3
Kansas,KS/US,Shaw & Suleman,Kansas SS,,73aab860d534f982fe0d810a1ef77325aa9a2784429f86fba1211fa630aef85b
Kentucky,KY/US,Gabay & Slish,Kentucky GS,,ac5d8738c8afafdc803b3ff146e31b62f15abf1c1a36ccf2f5ccb1a643e425fc
Kentucky,KY/US,Schedler & Rimpson,Kentucky SR,,d6177aa0817fc43cd7b34acaf95158f5d49ed0570b0c7d7c2b1b7c2873f4f0c7
Macalester,MN/US,Winters & Kochel,Macalester WK,,75d5857b6bfe673224ec65b39eb7fcfb7f044caf2b688d0739860b9e7f1f85fa
"Massachusetts, Amherst",MA/US,Levitan & Moussavou,"Massachusetts, Amherst LM",,c7bff30313e90b1804aeb51f86075e8d80f04f8c4e08daffb1498f8b6fbf9fbd
Michigan,MI/US,Agustin & Ou,Michigan AO,,9f8fd3f756e41c3393a18840f8cb3a529dc844a1bb7cfe79e8730152c2b746db
Michigan,MI/US,Baba & Ledesma,Michigan BL,,74c80599c6f6a69dbba28bdd20593c7e595eb913a769995542c2a61ad7080467
Michigan,MI/US,Barrett & Park,Michigan BP,,d30b7d1f1165c53633796489511714cec99c073a442c3d278b75e2121c238e53
Michigan,MI/US,Chamarthy & Chen,Michigan CC,,b7dad514f461892153899c318a1aa97d0d7bbfb652f125bc3922078088a4032d
Michigan,MI/US,Esmailzadeh & Shetty,Michigan ES,,e23292c274fcdbcac1bc23d4b68a3174ddf6adf36863d776d4c551491ddbb96c
Michigan,MI/US,Shih & Shah,Michigan SS,,574925532b6d4ff165297692fa59a2499231d6d72b76f94e94404023599f5b19
Michigan State,MI/US,Foster & Martin,Michigan State FM,,37ccc3e7fc9d42c2164c1379029e0bb36fa7b55bd74fb3ff6cbb6d2e7d7a4d2f
Michigan State,MI/US,Gusis & Lewis,Michigan State GL,,afa5e5e133d3d08523f9973a37f8f25e3baebabdb147d3fe6aea9d67ebe5c1e8
Michigan State,MI/US,Gearring & Shehzad,Michigan State GS,,31cdc485517416b912015054f5a12742f242e49dfc8cef49728d8944b772a8a9
Michigan State,MI/US,Jarman & Scully,Michigan State JS,,02a4ea2b028c1fb1101ab3d506e2d182369c5fc3f04949e266b263c6bf379dcc
Minnesota,MN/US,Usenov & Haber-Fawcett,MInnesota HU,,ae6c4a012c02617224f5be72ba5d62cd04d9e687f4e12be174ec78cf4af12fd6
MoState,MO/US,Neal & Siever,MoState NS,,8850b9f78ad32cda97f5c847138991ed17510c657ed9d47c8e91955edffe144f
Northwestern,IL/US,Arceo & Kung,Northwestern AK,,150ded02955f9b40484e66054e60701f7436a72056ae9accc5bb6bd65bc2fb21
Northwestern,IL/US,Arney & Tahirkheli,Northwestern AT,,5a3aa36339a442f0085c18e11d22ad644bbef4f1346c4a4dbbf30a9baff406dd
Northwestern,IL/US,Heftman & Peltier,Northwestern HP,,dc68d7ec3dfe64b91245e6a78dfdf30a0d19f2e515c550f066d1e29e472cfa02
Northwestern,IL/US,Leonard & Lundberg,Northwestern LL,,eee47582cdc1d4ea0e28060774a36130a8d9b55e77480b1caf875c73e86205ef
Northwestern,IL/US,LippSmith & Olorunsola,Northwestern LO,,882d5afd232e8fe818c7570512d89f1210246896b0d37b8464d2d5e2f6c34161
Northwestern,IL/US,Li & Rubin,Northwestern LR,,d1025dc898ac4f1e0055944d4d94ac8492887fd39e05e127d835fd8752c360e0
Northwestern,IL/US,Lee & Weisz,Northwestern LW,,93aeb73a4586475755fc80396f1ebcb19a56fe83d76f10f44eb42abd49a971d6
Northwestern,IL/US,Nestor & Patterson,Northwestern NP,,50914dabe8e057062130c496292b6ebf91f677be27936bb3ea4197beb5ad6adf
Northwestern,IL/US,Pacconi & Souchet,Northwestern PS,,63e783772ac6ff0247748be030980bb359455c985af652fb6b5343bc5e3ed166
NYU,NY/US,Makinde & Saigal,NYU MS,,c339df06fdfccd2a1dd8a3b71b395142639a1ba795ccfc1602d826ce21008526
Rochester,NY/US,Ozcayir & Rahman,Rochester OR,,ffe55c3c34e992bbe4f73fb7115b51bae6ad8f8ab64ea9a2550300dea75cfdf8
Texas,TX/US,Feinstein & Low,Texas FL,,36a92431aad844c542be3ff764178acc58fc934f8342f895dc625aa8c4ac4965
UC Berkeley,CA/US,Urfalian & Boguslavsky,UC Berkeley BU,,f5145466631de62626d2794083d05670efd1c54133d52fe804d0abc2a102e109
UC Berkeley,CA/US,Situ & Gilrain-Lennon,UC Berkeley GS,,91da3fb46c024cec610795b4521a650eeac61f2a0ca2d4559ef722695170ff5a
UC Berkeley,CA/US,Smith & Liu,UC Berkeley LS,,d68ffb6fa58845a3e0d53997af9126a68c051e52221d2a0238547aec740d7bdd
UC Berkeley,CA/US,Menotti & Reichel,UC Berkeley MR,,ca5d91637c6bbd316587e14062a3a331690a802a8ee6eb0eae06345e0495f626
Utah,UT/US,Parrish & Powers,Utah PP,,0160135eca814c1647894eb8ca8be788298e2f37bd1d3b03531e9cc5b56b8bff
UTD,TX/US,Hale & Karthik,UTD HK,,a3f13fae4a06221597534bebaf20a68311c4f01f9cc561c827e5ae2870ece5a9
UTD,TX/US,Ravi & Penumetcha,UTD RP,,7d2ac3f5d9c1d34e5676070a2b65d543516b9d2bfe49e4ab69a142523403821e
Wake Forest,NC/US,Dingley & Elliott,Wake Forest DE,,04f1765f6a1304a942d1244eb52442eb1948f322d56476e2f1e7d969abcf762c
Wake Forest,NC/US,Leverett & Wolfe,Wake Forest LW,,1ad4b2d818847744cfe715d122c3d2afc0599b4609da49e3ffdadc920ca6f3bb
Western Kentucky,KY/US,Ney & Kumar,Western Kentucky NK,,686cf02f82ed2b96cacb723f2eb9f75f92dd197137c572aa54c7cbf425eaf444
Western Kentucky,KY/US,Schintgen & StPeter,Western Kentucky SS,,adf0b4505edd96a0d88e2898c061f63062cea30a904a4a50dfc430c4effa17cc
Wichita State,KS/US,Griffith & Molina Chavez,Wichita State GM,,643a2f4d0b299a596023a7002aa0f02c0bbbb265887c9b180b6c8530ed9e32c0
